content	date	key
"{""age"":27,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":990539,""dimension_condition"":10,""coherence_condition"":90,""predictive_dim"":2,""predictive_idx"":0,""feature_positions"":""0_6_3_7_5_1_2_8_4_9"",""feature_dims"":""2_7_1_4_15_6_5_13_14_12_8_0_11_10_3_9"",""trial"":29,""block"":2,""block_trial"":9,""stim"":""0000000000"",""shuffled_stim"":""0000000000"",""label"":0,""rt"":1448,""button_value"":0,""completion_code"":48653}"	2017-08-11T14:37:40	6430478856880128
"{""age"":49,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":774028,""dimension_condition"":4,""coherence_condition"":80,""predictive_dim"":11,""predictive_idx"":1,""feature_positions"":""3_0_1_2"",""feature_dims"":""15_11_6_4_13_1_3_9_0_2_7_10_14_5_12_8"",""trial"":24,""block"":2,""block_trial"":4,""stim"":""1011"",""shuffled_stim"":""1101"",""label"":1,""rt"":1867,""button_value"":1,""completion_code"":73843}"	2017-08-11T14:13:39	6431731779371008
"{""age"":52,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":980170,""dimension_condition"":4,""coherence_condition"":90,""predictive_dim"":3,""predictive_idx"":1,""feature_positions"":""1_0_2_3"",""feature_dims"":""0_3_6_15_8_7_9_11_12_13_10_4_14_5_1_2"",""trial"":70,""block"":4,""block_trial"":10,""stim"":""0000"",""shuffled_stim"":""0000"",""label"":0,""rt"":1502,""button_value"":0,""completion_code"":94249}"	2017-08-11T14:08:18	6433174888382464
"{""age"":35,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":978645,""dimension_condition"":10,""coherence_condition"":70,""predictive_dim"":3,""predictive_idx"":1,""feature_positions"":""9_0_5_1_6_7_4_3_8_2"",""feature_dims"":""0_3_4_14_10_15_8_12_5_2_13_11_7_1_6_9"",""trial"":59,""block"":3,""block_trial"":19,""stim"":""1010010000"",""shuffled_stim"":""0110000001"",""label"":0,""rt"":33135,""button_value"":1,""completion_code"":44443}"	2017-08-11T14:33:57	6433816180686848
"{""age"":41,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":457988,""dimension_condition"":16,""coherence_condition"":90,""predictive_dim"":6,""predictive_idx"":15,""feature_positions"":""1_14_10_9_8_6_13_7_15_5_12_4_2_3_11_0"",""feature_dims"":""14_10_11_12_1_7_4_5_3_0_2_15_13_9_8_6"",""trial"":92,""block"":5,""block_trial"":12,""stim"":""1111011111011111"",""shuffled_stim"":""1101111111101111"",""label"":1,""rt"":1245,""button_value"":1,""completion_code"":69513}"	2017-08-11T14:40:54	6435014342344704
"{""age"":49,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":774028,""dimension_condition"":4,""coherence_condition"":80,""predictive_dim"":11,""predictive_idx"":1,""feature_positions"":""3_0_1_2"",""feature_dims"":""15_11_6_4_13_1_3_9_0_2_7_10_14_5_12_8"",""trial"":80,""block"":4,""block_trial"":20,""stim"":""0011"",""shuffled_stim"":""1001"",""label"":1,""rt"":4196,""button_value"":1,""completion_code"":73843}"	2017-08-11T14:22:17	6435442631114752
"{""age"":30,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":252050,""dimension_condition"":4,""coherence_condition"":70,""predictive_dim"":8,""predictive_idx"":2,""feature_positions"":""2_3_0_1"",""feature_dims"":""10_14_8_12_2_3_11_9_0_15_5_7_4_6_13_1"",""trial"":12,""block"":1,""block_trial"":12,""stim"":""1110"",""shuffled_stim"":""1011"",""label"":0,""rt"":1313,""button_value"":1,""completion_code"":14643}"	2017-08-11T14:13:30	6435877764988928
"{""age"":26,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":581005,""dimension_condition"":10,""coherence_condition"":90,""predictive_dim"":8,""predictive_idx"":1,""feature_positions"":""7_0_6_4_8_1_9_3_2_5"",""feature_dims"":""0_8_11_4_7_9_2_13_1_10_3_6_5_12_14_15"",""trial"":45,""block"":3,""block_trial"":5,""stim"":""1111110111"",""shuffled_stim"":""1101111111"",""label"":1,""rt"":1405,""button_value"":1,""completion_code"":59419}"	2017-08-11T14:06:07	6436885740126208
"{""age"":33,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":129725,""dimension_condition"":10,""coherence_condition"":90,""predictive_dim"":6,""predictive_idx"":0,""feature_positions"":""0_5_7_1_6_2_8_4_9_3"",""feature_dims"":""6_12_14_1_2_13_9_8_11_5_10_3_4_0_15_7"",""trial"":41,""block"":3,""block_trial"":1,""stim"":""1101111111"",""shuffled_stim"":""1111101111"",""label"":1,""rt"":2788,""button_value"":1,""completion_code"":92054}"	2017-08-11T13:57:08	6437742586101760
"{""age"":35,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":978645,""dimension_condition"":10,""coherence_condition"":70,""predictive_dim"":3,""predictive_idx"":1,""feature_positions"":""9_0_5_1_6_7_4_3_8_2"",""feature_dims"":""0_3_4_14_10_15_8_12_5_2_13_11_7_1_6_9"",""trial"":70,""block"":4,""block_trial"":10,""stim"":""1100001010"",""shuffled_stim"":""0101100010"",""label"":1,""rt"":694,""button_value"":1,""completion_code"":44443}"	2017-08-11T14:35:50	6437887809683456
"{""age"":52,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":779788,""dimension_condition"":4,""coherence_condition"":80,""predictive_dim"":1,""predictive_idx"":1,""feature_positions"":""3_0_2_1"",""feature_dims"":""5_1_4_13_14_9_2_6_7_12_15_3_0_11_10_8"",""trial"":50,""block"":3,""block_trial"":10,""stim"":""0000"",""shuffled_stim"":""0000"",""label"":0,""rt"":2237,""button_value"":0,""completion_code"":13545}"	2017-08-11T14:20:40	6437926330171392
"{""age"":32,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":323277,""dimension_condition"":10,""coherence_condition"":90,""predictive_dim"":14,""predictive_idx"":3,""feature_positions"":""6_5_3_0_8_4_1_9_7_2"",""feature_dims"":""5_11_9_14_2_1_4_6_12_10_15_8_7_3_13_0"",""trial"":43,""block"":3,""block_trial"":3,""stim"":""1000000000"",""shuffled_stim"":""0001000000"",""label"":0,""rt"":2277,""button_value"":0,""completion_code"":52128}"	2017-08-11T14:06:17	6438958867152896
"{""age"":25,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":773914,""dimension_condition"":10,""coherence_condition"":90,""predictive_dim"":4,""predictive_idx"":6,""feature_positions"":""2_7_5_3_4_8_0_6_1_9"",""feature_dims"":""11_13_15_6_7_5_4_1_3_14_9_2_0_8_10_12"",""trial"":96,""block"":5,""block_trial"":16,""stim"":""1111111001"",""shuffled_stim"":""1011101111"",""label"":1,""rt"":1446,""button_value"":0,""completion_code"":65897}"	2017-08-11T15:16:51	6439391853543424
"{""age"":27,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":990539,""dimension_condition"":10,""coherence_condition"":90,""predictive_dim"":2,""predictive_idx"":0,""feature_positions"":""0_6_3_7_5_1_2_8_4_9"",""feature_dims"":""2_7_1_4_15_6_5_13_14_12_8_0_11_10_3_9"",""trial"":28,""block"":2,""block_trial"":8,""stim"":""1111111011"",""shuffled_stim"":""1110111111"",""label"":1,""rt"":1759,""button_value"":1,""completion_code"":48653}"	2017-08-11T14:37:35	6439778669035520
"{""age"":29,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":928354,""dimension_condition"":4,""coherence_condition"":70,""predictive_dim"":7,""predictive_idx"":1,""feature_positions"":""1_0_2_3"",""feature_dims"":""4_7_3_9_1_15_6_0_11_14_2_12_13_10_8_5"",""trial"":14,""block"":1,""block_trial"":14,""stim"":""0001"",""shuffled_stim"":""0001"",""label"":0,""rt"":1466,""button_value"":0,""completion_code"":76596}"	2017-08-11T14:23:43	6440817245814784
"{""age"":25,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":806956,""dimension_condition"":16,""coherence_condition"":70,""predictive_dim"":11,""predictive_idx"":2,""feature_positions"":""8_1_0_4_7_14_5_2_13_11_10_3_6_15_12_9"",""feature_dims"":""10_0_11_15_14_1_3_8_7_6_12_13_4_2_5_9"",""trial"":51,""block"":3,""block_trial"":11,""stim"":""0111111110101001"",""shuffled_stim"":""1101101100111110"",""label"":1,""rt"":7143,""button_value"":1,""completion_code"":82577}"	2017-08-11T14:01:51	6441964270518272
"{""age"":28,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":691210,""dimension_condition"":4,""coherence_condition"":80,""predictive_dim"":10,""predictive_idx"":1,""feature_positions"":""3_0_2_1"",""feature_dims"":""9_10_11_3_12_5_4_0_2_8_13_1_7_6_15_14"",""trial"":49,""block"":3,""block_trial"":9,""stim"":""0111"",""shuffled_stim"":""1011"",""label"":1,""rt"":1897,""button_value"":1,""completion_code"":23242}"	2017-08-11T14:19:51	6442149490982912
"{""age"":41,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":457988,""dimension_condition"":16,""coherence_condition"":90,""predictive_dim"":6,""predictive_idx"":15,""feature_positions"":""1_14_10_9_8_6_13_7_15_5_12_4_2_3_11_0"",""feature_dims"":""14_10_11_12_1_7_4_5_3_0_2_15_13_9_8_6"",""trial"":28,""block"":2,""block_trial"":8,""stim"":""0000000000001100"",""shuffled_stim"":""0000001000100000"",""label"":0,""rt"":16498,""button_value"":1,""completion_code"":69513}"	2017-08-11T14:30:51	6442381150781440
"{""age"":34,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":917082,""dimension_condition"":10,""coherence_condition"":70,""predictive_dim"":12,""predictive_idx"":9,""feature_positions"":""2_8_9_5_6_4_3_7_1_0"",""feature_dims"":""9_4_13_8_11_10_7_6_5_12_14_1_0_3_15_2"",""trial"":88,""block"":5,""block_trial"":8,""stim"":""0111011110"",""shuffled_stim"":""1101101110"",""label"":1,""rt"":1821,""button_value"":1,""completion_code"":30226}"	2017-08-11T14:01:08	6442657102430208
"{""age"":29,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":861671,""dimension_condition"":16,""coherence_condition"":80,""predictive_dim"":4,""predictive_idx"":11,""feature_positions"":""15_6_10_11_4_2_14_7_9_3_1_0_13_12_8_5"",""feature_dims"":""7_6_5_12_10_2_14_1_11_0_15_4_9_3_8_13"",""trial"":44,""block"":3,""block_trial"":4,""stim"":""0000001000101011"",""shuffled_stim"":""1110001000000100"",""label"":0,""rt"":3516,""button_value"":1,""completion_code"":36739}"	2017-08-11T13:54:26	6443407379529728
"{""age"":28,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":576268,""dimension_condition"":10,""coherence_condition"":80,""predictive_dim"":3,""predictive_idx"":7,""feature_positions"":""3_2_9_4_8_7_1_0_5_6"",""feature_dims"":""6_0_13_5_9_10_2_3_12_4_14_15_8_7_1_11"",""trial"":26,""block"":2,""block_trial"":6,""stim"":""0010101101"",""shuffled_stim"":""0111010001"",""label"":0,""rt"":1498,""button_value"":1,""completion_code"":38446}"	2017-08-11T15:24:57	6443489520779264
"{""age"":27,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":990539,""dimension_condition"":10,""coherence_condition"":90,""predictive_dim"":2,""predictive_idx"":0,""feature_positions"":""0_6_3_7_5_1_2_8_4_9"",""feature_dims"":""2_7_1_4_15_6_5_13_14_12_8_0_11_10_3_9"",""trial"":47,""block"":3,""block_trial"":7,""stim"":""0000000100"",""shuffled_stim"":""0001000000"",""label"":0,""rt"":2542,""button_value"":0,""completion_code"":48653}"	2017-08-11T14:39:31	6444528097558528
"{""age"":34,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":917082,""dimension_condition"":10,""coherence_condition"":70,""predictive_dim"":12,""predictive_idx"":9,""feature_positions"":""2_8_9_5_6_4_3_7_1_0"",""feature_dims"":""9_4_13_8_11_10_7_6_5_12_14_1_0_3_15_2"",""trial"":14,""block"":1,""block_trial"":14,""stim"":""1110110111"",""shuffled_stim"":""1111010111"",""label"":1,""rt"":1547,""button_value"":0,""completion_code"":30226}"	2017-08-11T13:53:17	6444718686732288
"{""age"":52,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":779788,""dimension_condition"":4,""coherence_condition"":80,""predictive_dim"":1,""predictive_idx"":1,""feature_positions"":""3_0_2_1"",""feature_dims"":""5_1_4_13_14_9_2_6_7_12_15_3_0_11_10_8"",""trial"":27,""block"":2,""block_trial"":7,""stim"":""1000"",""shuffled_stim"":""0100"",""label"":0,""rt"":2226,""button_value"":0,""completion_code"":13545}"	2017-08-11T14:16:54	6445558889709568
"{""age"":40,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":850465,""dimension_condition"":16,""coherence_condition"":80,""predictive_dim"":15,""predictive_idx"":11,""feature_positions"":""11_14_4_7_13_15_10_12_3_5_6_0_1_8_9_2"",""feature_dims"":""10_11_7_4_0_12_6_14_13_3_9_15_1_2_8_5"",""trial"":41,""block"":3,""block_trial"":1,""stim"":""1000000010010001"",""shuffled_stim"":""1000010000010100"",""label"":0,""rt"":9345,""button_value"":0,""completion_code"":28136}"	2017-08-11T14:11:42	6445675122262016
"{""age"":29,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":426989,""dimension_condition"":4,""coherence_condition"":80,""predictive_dim"":4,""predictive_idx"":1,""feature_positions"":""2_0_1_3"",""feature_dims"":""1_4_15_5_12_9_3_11_10_14_0_2_13_6_8_7"",""trial"":14,""block"":1,""block_trial"":14,""stim"":""0110"",""shuffled_stim"":""1010"",""label"":0,""rt"":1208,""button_value"":0,""completion_code"":14359}"	2017-08-11T13:54:34	6446483649855488
"{""age"":47,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":601984,""dimension_condition"":10,""coherence_condition"":70,""predictive_dim"":7,""predictive_idx"":4,""feature_positions"":""8_1_4_6_0_7_9_2_5_3"",""feature_dims"":""6_1_3_8_7_10_15_5_2_0_4_14_11_12_13_9"",""trial"":54,""block"":3,""block_trial"":14,""stim"":""1101111110"",""shuffled_stim"":""1111110011"",""label"":1,""rt"":3257,""button_value"":1,""completion_code"":54526}"	2017-08-11T15:08:29	6447225873891328
"{""age"":52,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":779788,""dimension_condition"":4,""coherence_condition"":80,""predictive_dim"":1,""predictive_idx"":1,""feature_positions"":""3_0_2_1"",""feature_dims"":""5_1_4_13_14_9_2_6_7_12_15_3_0_11_10_8"",""trial"":52,""block"":3,""block_trial"":12,""stim"":""0000"",""shuffled_stim"":""0000"",""label"":0,""rt"":3623,""button_value"":0,""completion_code"":13545}"	2017-08-11T14:20:54	6447303451738112
"{""age"":49,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":774028,""dimension_condition"":4,""coherence_condition"":80,""predictive_dim"":11,""predictive_idx"":1,""feature_positions"":""3_0_1_2"",""feature_dims"":""15_11_6_4_13_1_3_9_0_2_7_10_14_5_12_8"",""trial"":92,""block"":5,""block_trial"":12,""stim"":""0000"",""shuffled_stim"":""0000"",""label"":0,""rt"":2142,""button_value"":0,""completion_code"":73843}"	2017-08-11T14:23:56	6447645975379968
"{""age"":28,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":691210,""dimension_condition"":4,""coherence_condition"":80,""predictive_dim"":10,""predictive_idx"":1,""feature_positions"":""3_0_2_1"",""feature_dims"":""9_10_11_3_12_5_4_0_2_8_13_1_7_6_15_14"",""trial"":13,""block"":1,""block_trial"":13,""stim"":""0000"",""shuffled_stim"":""0000"",""label"":0,""rt"":2140,""button_value"":0,""completion_code"":23242}"	2017-08-11T14:16:24	6448071042924544
"{""age"":32,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":647052,""dimension_condition"":10,""coherence_condition"":70,""predictive_dim"":8,""predictive_idx"":8,""feature_positions"":""5_9_3_6_4_1_2_8_0_7"",""feature_dims"":""15_0_5_2_1_3_7_4_8_13_14_12_6_10_9_11"",""trial"":45,""block"":3,""block_trial"":5,""stim"":""1000011111"",""shuffled_stim"":""1101000111"",""label"":1,""rt"":1877,""button_value"":1,""completion_code"":31742}"	2017-08-11T15:33:35	6449313764868096
"{""age"":45,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":288583,""dimension_condition"":16,""coherence_condition"":80,""predictive_dim"":6,""predictive_idx"":4,""feature_positions"":""6_4_15_13_0_10_11_5_2_1_8_9_12_7_14_3"",""feature_dims"":""12_7_10_15_6_9_11_1_14_5_0_3_13_8_2_4"",""trial"":74,""block"":4,""block_trial"":14,""stim"":""0111011011101111"",""shuffled_stim"":""1011010111111011"",""label"":1,""rt"":2806,""button_value"":1,""completion_code"":40754}"	2017-08-11T14:02:27	6449323965415424
"{""age"":39,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":208103,""dimension_condition"":10,""coherence_condition"":70,""predictive_dim"":4,""predictive_idx"":8,""feature_positions"":""8_1_2_7_9_3_4_5_0_6"",""feature_dims"":""0_6_13_2_8_3_14_12_4_11_15_9_1_5_10_7"",""trial"":95,""block"":5,""block_trial"":15,""stim"":""1111111110"",""shuffled_stim"":""1111011111"",""label"":1,""rt"":838,""button_value"":1,""completion_code"":40409}"	2017-08-11T14:13:44	6451408366731264
"{""age"":40,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":850465,""dimension_condition"":16,""coherence_condition"":80,""predictive_dim"":15,""predictive_idx"":11,""feature_positions"":""11_14_4_7_13_15_10_12_3_5_6_0_1_8_9_2"",""feature_dims"":""10_11_7_4_0_12_6_14_13_3_9_15_1_2_8_5"",""trial"":100,""block"":5,""block_trial"":20,""stim"":""0101110000000001"",""shuffled_stim"":""0010010011001000"",""label"":0,""rt"":1524,""button_value"":0,""completion_code"":28136}"	2017-08-11T14:18:37	6452606528389120
"{""age"":30,""gender"":""male"",""country"":""India"",""experiment"":""exp_two_no_timer"",""subject_ID"":316251,""dimension_condition"":16,""coherence_condition"":80,""predictive_dim"":3,""predictive_idx"":8,""feature_positions"":""9_10_1_12_3_8_4_6_0_2_11_14_13_7_15_5"",""feature_dims"":""10_9_12_1_6_7_5_14_3_8_4_0_13_15_2_11"",""trial"":68,""block"":4,""block_trial"":8,""stim"":""0001100000001000"",""shuffled_stim"":""0001101000000000"",""label"":0,""rt"":2391,""button_value"":1,""completion_code"":45105}"	2017-08-11T14:10:15	6453034817159168
"{""age"":33,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":129725,""dimension_condition"":10,""coherence_condition"":90,""predictive_dim"":6,""predictive_idx"":0,""feature_positions"":""0_5_7_1_6_2_8_4_9_3"",""feature_dims"":""6_12_14_1_2_13_9_8_11_5_10_3_4_0_15_7"",""trial"":94,""block"":5,""block_trial"":14,""stim"":""1111011111"",""shuffled_stim"":""1111111011"",""label"":1,""rt"":16536,""button_value"":1,""completion_code"":92054}"	2017-08-11T14:03:27	6453469951033344
"{""age"":33,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":129725,""dimension_condition"":10,""coherence_condition"":90,""predictive_dim"":6,""predictive_idx"":0,""feature_positions"":""0_5_7_1_6_2_8_4_9_3"",""feature_dims"":""6_12_14_1_2_13_9_8_11_5_10_3_4_0_15_7"",""trial"":1,""block"":1,""block_trial"":1,""stim"":""1111111111"",""shuffled_stim"":""1111111111"",""label"":1,""rt"":4011,""button_value"":0,""completion_code"":92054}"	2017-08-11T13:53:15	6454477926170624
"{""age"":27,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":990539,""dimension_condition"":10,""coherence_condition"":90,""predictive_dim"":2,""predictive_idx"":0,""feature_positions"":""0_6_3_7_5_1_2_8_4_9"",""feature_dims"":""2_7_1_4_15_6_5_13_14_12_8_0_11_10_3_9"",""trial"":27,""block"":2,""block_trial"":7,""stim"":""0000000110"",""shuffled_stim"":""0001000100"",""label"":0,""rt"":1356,""button_value"":0,""completion_code"":48653}"	2017-08-11T14:37:29	6454673884053504
"{""age"":28,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":691210,""dimension_condition"":4,""coherence_condition"":80,""predictive_dim"":10,""predictive_idx"":1,""feature_positions"":""3_0_2_1"",""feature_dims"":""9_10_11_3_12_5_4_0_2_8_13_1_7_6_15_14"",""trial"":9,""block"":1,""block_trial"":9,""stim"":""0000"",""shuffled_stim"":""0000"",""label"":0,""rt"":1732,""button_value"":0,""completion_code"":23242}"	2017-08-11T14:16:02	6455479995727872
"{""age"":26,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":153597,""dimension_condition"":10,""coherence_condition"":80,""predictive_dim"":2,""predictive_idx"":8,""feature_positions"":""8_7_9_1_3_4_2_5_0_6"",""feature_dims"":""6_5_8_7_0_13_10_1_2_12_9_11_3_14_15_4"",""trial"":77,""block"":4,""block_trial"":17,""stim"":""0000000100"",""shuffled_stim"":""0100000000"",""label"":0,""rt"":1039,""button_value"":1,""completion_code"":15647}"	2017-08-11T14:08:45	6455518516215808
"{""age"":29,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":426989,""dimension_condition"":4,""coherence_condition"":80,""predictive_dim"":4,""predictive_idx"":1,""feature_positions"":""2_0_1_3"",""feature_dims"":""1_4_15_5_12_9_3_11_10_14_0_2_13_6_8_7"",""trial"":3,""block"":1,""block_trial"":3,""stim"":""1000"",""shuffled_stim"":""0100"",""label"":0,""rt"":1432,""button_value"":0,""completion_code"":14359}"	2017-08-11T13:53:33	6456442068402176
"{""age"":27,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":990539,""dimension_condition"":10,""coherence_condition"":90,""predictive_dim"":2,""predictive_idx"":0,""feature_positions"":""0_6_3_7_5_1_2_8_4_9"",""feature_dims"":""2_7_1_4_15_6_5_13_14_12_8_0_11_10_3_9"",""trial"":61,""block"":4,""block_trial"":1,""stim"":""0000000000"",""shuffled_stim"":""0000000000"",""label"":0,""rt"":1578,""button_value"":0,""completion_code"":48653}"	2017-08-11T14:40:54	6456551053197312
"{""age"":49,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":774028,""dimension_condition"":4,""coherence_condition"":80,""predictive_dim"":11,""predictive_idx"":1,""feature_positions"":""3_0_1_2"",""feature_dims"":""15_11_6_4_13_1_3_9_0_2_7_10_14_5_12_8"",""trial"":47,""block"":3,""block_trial"":7,""stim"":""0000"",""shuffled_stim"":""0000"",""label"":0,""rt"":7086,""button_value"":0,""completion_code"":73843}"	2017-08-11T14:16:22	6456889281871872
"{""age"":35,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":550357,""dimension_condition"":4,""coherence_condition"":90,""predictive_dim"":14,""predictive_idx"":0,""feature_positions"":""0_3_1_2"",""feature_dims"":""14_6_13_9_4_15_7_10_8_11_12_5_0_2_1_3"",""trial"":40,""block"":2,""block_trial"":20,""stim"":""1111"",""shuffled_stim"":""1111"",""label"":1,""rt"":1385,""button_value"":1,""completion_code"":13153}"	2017-08-11T14:12:05	6458109857890304
"{""age"":32,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":90316,""dimension_condition"":16,""coherence_condition"":90,""predictive_dim"":0,""predictive_idx"":0,""feature_positions"":""0_13_6_9_7_11_15_1_4_10_14_2_12_8_5_3"",""feature_dims"":""0_2_4_15_13_14_12_10_3_7_1_6_9_5_8_11"",""trial"":99,""block"":5,""block_trial"":19,""stim"":""0111100111111110"",""shuffled_stim"":""0101110111111101"",""label"":1,""rt"":1107,""button_value"":1,""completion_code"":46590}"	2017-08-11T14:22:50	6458290783387648
"{""age"":52,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":779788,""dimension_condition"":4,""coherence_condition"":80,""predictive_dim"":1,""predictive_idx"":1,""feature_positions"":""3_0_2_1"",""feature_dims"":""5_1_4_13_14_9_2_6_7_12_15_3_0_11_10_8"",""trial"":90,""block"":5,""block_trial"":10,""stim"":""1111"",""shuffled_stim"":""1111"",""label"":1,""rt"":1259,""button_value"":1,""completion_code"":13545}"	2017-08-11T14:27:20	6459556456562688
"{""age"":41,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":457988,""dimension_condition"":16,""coherence_condition"":90,""predictive_dim"":6,""predictive_idx"":15,""feature_positions"":""1_14_10_9_8_6_13_7_15_5_12_4_2_3_11_0"",""feature_dims"":""14_10_11_12_1_7_4_5_3_0_2_15_13_9_8_6"",""trial"":29,""block"":2,""block_trial"":9,""stim"":""1111111011111101"",""shuffled_stim"":""1011111011111111"",""label"":1,""rt"":17692,""button_value"":0,""completion_code"":69513}"	2017-08-11T14:31:15	6460249288474624
"{""age"":40,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":850465,""dimension_condition"":16,""coherence_condition"":80,""predictive_dim"":15,""predictive_idx"":11,""feature_positions"":""11_14_4_7_13_15_10_12_3_5_6_0_1_8_9_2"",""feature_dims"":""10_11_7_4_0_12_6_14_13_3_9_15_1_2_8_5"",""trial"":72,""block"":4,""block_trial"":12,""stim"":""0110011111111110"",""shuffled_stim"":""1101101101101111"",""label"":1,""rt"":2702,""button_value"":0,""completion_code"":28136}"	2017-08-11T14:15:46	6460364984156160
"{""age"":28,""gender"":""male"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":366793,""dimension_condition"":4,""coherence_condition"":70,""predictive_dim"":9,""predictive_idx"":3,""feature_positions"":""2_1_3_0"",""feature_dims"":""13_4_12_9_2_5_14_3_8_1_15_11_10_6_7_0"",""trial"":97,""block"":5,""block_trial"":17,""stim"":""0110"",""shuffled_stim"":""1100"",""label"":1,""rt"":2330,""button_value"":0,""completion_code"":20608}"	2017-08-11T14:22:18	6460999565574144
"{""age"":35,""gender"":""female"",""country"":""United States of America"",""experiment"":""exp_two_no_timer"",""subject_ID"":550357,""dimension_condition"":4,""coherence_condition"":90,""predictive_dim"":14,""predictive_idx"":0,""feature_positions"":""0_3_1_2"",""feature_dims"":""14_6_13_9_4_15_7_10_8_11_12_5_0_2_1_3"",""trial"":91,""block"":5,""block_trial"":11,""stim"":""1111"",""shuffled_stim"":""1111"",""label"":1,""rt"":4222,""button_value"":1,""completion_code"":13153}"	2017-08-11T14:17:31	6462026868064256
